Date,Power [kW],Temperature [°C],HR,Pressure [mbar],Solar Radiation [W/m2],Rain Day,Holiday,Week Day,Hours,Month
2018-01-30 03:00:00,102.8,11.4,55.6,1027.3,0.9,0.0,0.0,1,3,1
2018-01-30 04:00:00,99.1,11.1,57.3,1027.0,0.9,0.0,0.0,1,4,1
2018-01-30 05:00:00,117.9,10.8,58.0,1027.0,1.0,0.0,0.0,1,5,1
2018-01-30 06:00:00,130.1,10.6,57.9,1027.0,0.9,0.0,0.0,1,6,1
2018-01-30 07:00:00,206.5,10.1,59.1,1027.0,3.4,0.0,0.0,1,7,1
2018-01-30 08:00:00,322.7,10.2,58.3,1027.1,85.9,0.0,0.0,1,8,1
2018-01-30 09:00:00,364.4,10.7,56.0,1027.2,244.6,0.0,0.0,1,9,1
2018-01-30 10:00:00,408.5,11.0,56.1,1027.1,390.9,0.0,0.0,1,10,1
2018-01-30 11:00:00,433.2,11.5,55.1,1027.0,494.3,0.0,0.0,1,11,1
2018-01-30 12:00:00,426.5,13.0,51.1,1026.1,537.7,0.0,0.0,1,12,1
2018-01-30 13:00:00,395.1,14.5,45.8,1025.1,523.3,0.0,0.0,1,13,1
2018-01-30 14:00:00,381.3,15.1,42.1,1024.0,313.2,0.0,0.0,1,14,1
2018-01-30 15:00:00,376.4,15.8,40.7,1024.0,262.6,0.0,0.0,1,15,1
2018-01-30 16:00:00,342.1,16.0,39.5,1023.8,184.8,0.0,0.0,1,16,1
2018-01-30 17:00:00,323.3,15.6,39.7,1024.0,44.7,0.0,0.0,1,17,1
2018-01-30 18:00:00,296.7,15.0,41.8,1024.0,1.6,0.0,0.0,1,18,1
2018-01-30 19:00:00,219.9,14.7,42.7,1024.0,1.2,0.0,0.0,1,19,1
2018-01-30 20:00:00,177.7,14.5,41.8,1024.2,1.1,0.0,0.0,1,20,1
2018-01-30 21:00:00,145.0,13.8,45.0,1025.0,1.1,0.0,0.0,1,21,1
2018-01-30 22:00:00,125.5,13.3,46.0,1025.0,1.0,0.0,0.0,1,22,1
2018-01-30 23:00:00,118.6,12.8,47.0,1024.9,1.0,0.0,0.0,1,23,1
2018-01-31 00:00:00,111.3,12.0,49.9,1024.8,1.1,0.0,0.0,2,0,1
2018-01-31 01:00:00,103.7,11.4,50.2,1024.0,0.9,0.0,0.0,2,1,1
2018-01-31 02:00:00,101.7,11.2,49.6,1024.0,0.9,0.0,0.0,2,2,1
2018-01-31 03:00:00,99.1,10.8,52.6,1023.8,0.9,0.0,0.0,2,3,1
2018-01-31 04:00:00,98.1,10.5,54.9,1023.2,0.9,0.0,0.0,2,4,1
2018-01-31 05:00:00,115.4,10.0,55.5,1023.2,1.1,0.0,0.0,2,5,1
2018-01-31 06:00:00,123.7,9.7,56.5,1024.0,0.9,0.0,0.0,2,6,1
2018-01-31 07:00:00,207.3,10.0,53.6,1024.0,3.0,0.0,0.0,2,7,1
2018-01-31 08:00:00,348.5,10.4,50.5,1024.0,57.0,0.0,0.0,2,8,1
2018-01-31 09:00:00,396.9,11.2,48.4,1024.9,222.5,0.0,0.0,2,9,1
2018-01-31 10:00:00,421.5,11.4,48.9,1025.0,364.9,0.0,0.0,2,10,1
2018-01-31 11:00:00,412.2,11.7,50.0,1024.2,470.9,0.0,0.0,2,11,1
2018-01-31 12:00:00,375.4,13.9,44.4,1023.6,531.7,0.0,0.0,2,12,1
2018-01-31 13:00:00,339.7,15.6,42.2,1022.2,524.1,0.0,0.0,2,13,1
2018-01-31 14:00:00,350.7,16.2,40.4,1021.3,454.6,0.0,0.0,2,14,1
2018-01-31 15:00:00,359.1,16.6,40.5,1020.8,334.1,0.0,0.0,2,15,1
2018-01-31 16:00:00,340.6,16.6,41.9,1020.0,177.2,0.0,0.0,2,16,1
2018-01-31 17:00:00,321.5,15.3,43.7,1020.0,42.3,0.0,0.0,2,17,1
2018-01-31 18:00:00,279.1,13.0,54.5,1020.3,1.5,0.0,0.0,2,18,1
2018-01-31 19:00:00,210.2,11.7,63.0,1021.0,1.0,0.0,0.0,2,19,1
2018-01-31 20:00:00,173.8,10.7,70.0,1021.9,1.2,0.0,0.0,2,20,1
2018-01-31 21:00:00,134.1,10.3,71.1,1022.0,1.3,0.0,0.0,2,21,1
2018-01-31 22:00:00,120.3,10.0,71.7,1022.0,1.4,0.0,0.0,2,22,1
2018-01-31 23:00:00,119.3,9.8,73.0,1021.1,1.3,0.0,0.0,2,23,1
2018-02-01 00:00:00,110.3,9.8,71.6,1020.8,1.6,0.0,0.0,3,0,2
2018-02-01 01:00:00,104.6,9.8,71.5,1019.8,1.7,0.0,0.0,3,1,2
2018-02-01 02:00:00,103.8,10.0,70.1,1019.6,1.5,0.0,0.0,3,2,2
2018-02-01 03:00:00,102.2,10.3,72.4,1019.0,1.4,0.0,0.0,3,3,2
2018-02-01 04:00:00,100.7,10.8,74.8,1018.8,1.5,0.0,0.0,3,4,2
2018-02-01 05:00:00,117.3,11.2,76.0,1019.0,1.5,0.0,0.0,3,5,2
2018-02-01 06:00:00,125.2,11.4,73.3,1019.0,1.8,0.0,0.0,3,6,2
2018-02-01 07:00:00,208.6,11.2,70.6,1019.0,3.6,0.0,0.0,3,7,2
2018-02-01 08:00:00,337.8,11.3,70.5,1019.1,54.0,0.0,0.0,3,8,2
2018-02-01 09:00:00,382.0,11.7,64.9,1019.9,179.5,0.0,0.0,3,9,2
2018-02-01 10:00:00,419.2,11.7,62.1,1019.5,133.3,0.0,0.0,3,10,2
2018-02-01 11:00:00,415.9,11.8,53.9,1019.0,288.9,0.0,0.0,3,11,2
2018-02-01 12:00:00,393.5,12.4,47.6,1018.5,417.9,0.0,0.0,3,12,2
2018-02-01 13:00:00,399.8,12.1,50.2,1017.8,345.3,0.0,0.0,3,13,2
2018-02-01 14:00:00,364.4,12.1,47.9,1016.5,401.2,0.0,0.0,3,14,2
2018-02-01 15:00:00,345.0,11.9,51.4,1016.0,398.2,0.0,0.0,3,15,2
2018-02-01 16:00:00,327.4,11.3,54.4,1016.0,164.5,0.0,0.0,3,16,2
2018-02-01 17:00:00,312.4,10.9,59.0,1016.2,52.0,0.0,0.0,3,17,2
2018-02-01 18:00:00,285.0,9.9,64.3,1017.0,1.9,0.0,0.0,3,18,2
2018-02-01 19:00:00,222.0,9.1,69.6,1017.0,1.6,0.0,0.0,3,19,2
2018-02-01 20:00:00,180.4,9.1,66.8,1017.0,0.9,0.1,0.0,3,20,2
2018-02-01 21:00:00,151.0,9.2,62.1,1017.0,1.0,0.1,0.0,3,21,2
2018-02-01 22:00:00,112.4,9.1,57.7,1017.0,0.9,0.1,0.0,3,22,2
2018-02-01 23:00:00,113.4,8.9,60.2,1017.0,0.8,0.1,0.0,3,23,2
2018-02-02 00:00:00,106.0,8.8,60.4,1017.0,1.0,0.0,0.0,4,0,2
2018-02-02 01:00:00,99.7,8.8,62.4,1017.0,1.1,0.0,0.0,4,1,2
2018-02-02 02:00:00,98.7,8.8,61.8,1017.0,1.3,0.0,0.0,4,2,2
2018-02-02 03:00:00,97.8,8.6,59.4,1017.0,1.0,0.0,0.0,4,3,2
2018-02-02 04:00:00,97.6,8.3,60.7,1017.0,0.7,0.0,0.0,4,4,2
2018-02-02 05:00:00,114.4,8.1,60.1,1017.1,0.9,0.0,0.0,4,5,2
2018-02-02 06:00:00,134.6,8.0,59.4,1018.0,0.7,0.0,0.0,4,6,2
2018-02-02 07:00:00,210.3,7.9,59.7,1018.3,5.5,0.0,0.0,4,7,2
2018-02-02 08:00:00,324.4,8.1,58.9,1019.2,101.9,0.0,0.0,4,8,2
2018-02-02 09:00:00,385.5,8.9,54.8,1020.0,262.4,0.0,0.0,4,9,2
2018-02-02 10:00:00,417.7,9.7,51.5,1020.0,408.2,0.0,0.0,4,10,2
2018-02-02 11:00:00,420.9,10.1,49.5,1020.1,392.9,0.0,0.0,4,11,2
2018-02-02 12:00:00,411.6,10.8,43.9,1020.0,427.7,0.0,0.0,4,12,2
2018-02-02 13:00:00,376.2,11.3,41.7,1019.5,487.6,0.0,0.0,4,13,2
2018-02-02 14:00:00,372.4,11.5,38.3,1019.0,498.1,0.0,0.0,4,14,2
2018-02-02 15:00:00,367.3,11.0,38.4,1019.2,378.1,0.0,0.0,4,15,2
2018-02-02 16:00:00,311.2,10.6,43.1,1019.8,222.2,0.0,0.0,4,16,2
2018-02-02 17:00:00,306.3,9.8,50.0,1020.3,58.4,0.0,0.0,4,17,2
2018-02-02 18:00:00,268.1,9.2,56.1,1021.0,1.4,0.0,0.0,4,18,2
2018-02-02 19:00:00,195.2,8.7,58.4,1021.8,0.9,0.0,0.0,4,19,2
2018-02-02 20:00:00,151.6,8.5,59.2,1022.5,0.8,0.0,0.0,4,20,2
2018-02-02 21:00:00,120.8,8.3,61.0,1023.0,0.7,0.0,0.0,4,21,2
2018-02-02 22:00:00,101.7,8.1,62.9,1023.8,1.0,0.0,0.0,4,22,2
2018-02-02 23:00:00,100.6,8.2,63.8,1024.0,1.0,0.0,0.0,4,23,2
2018-02-03 00:00:00,97.7,8.2,63.8,1024.0,1.1,0.0,0.0,5,0,2
2018-02-03 01:00:00,96.8,8.1,64.3,1024.0,1.1,0.0,0.0,5,1,2
2018-02-03 06:00:00,97.0,7.8,59.7,1024.0,1.1,0.0,0.0,5,6,2
2018-02-03 07:00:00,112.8,7.9,60.0,1025.0,5.9,0.0,0.0,5,7,2
2018-02-03 08:00:00,124.8,8.1,60.3,1025.0,103.5,0.0,0.0,5,8,2
2018-02-03 09:00:00,132.9,9.4,53.8,1025.2,264.1,0.0,0.0,5,9,2
2018-02-03 10:00:00,138.4,10.3,49.6,1025.8,411.0,0.0,0.0,5,10,2
2018-02-03 11:00:00,142.9,11.0,47.9,1026.0,266.7,0.0,0.0,5,11,2
2018-02-03 12:00:00,141.6,11.0,53.8,1025.2,214.4,0.0,0.0,5,12,2
2018-02-03 13:00:00,139.8,11.4,54.8,1023.9,212.6,0.0,0.0,5,13,2
2018-02-03 14:00:00,131.5,11.9,55.1,1023.0,280.6,0.0,0.0,5,14,2
2018-02-03 15:00:00,125.1,12.0,56.9,1022.9,199.3,0.0,0.0,5,15,2
2018-02-03 16:00:00,117.4,11.7,62.4,1023.0,80.0,0.0,0.0,5,16,2
2018-02-03 17:00:00,115.7,11.3,68.1,1022.1,21.1,0.0,0.0,5,17,2
2018-02-03 18:00:00,113.1,10.8,76.3,1021.9,5.0,0.0,0.0,5,18,2
2018-02-03 19:00:00,108.2,10.0,82.2,1021.9,1.8,0.1,0.0,5,19,2
2018-02-03 20:00:00,98.5,10.1,81.8,1022.0,1.3,0.2,0.0,5,20,2
2018-02-04 14:00:00,97.0,9.9,44.9,1012.3,509.7,1.1,0.0,6,14,2
2018-02-04 15:00:00,104.2,9.7,47.6,1012.0,381.8,1.1,0.0,6,15,2
2018-02-04 16:00:00,106.7,9.4,50.6,1012.0,200.8,1.1,0.0,6,16,2
2018-02-04 17:00:00,109.6,8.8,55.2,1012.0,63.0,1.1,0.0,6,17,2
2018-02-04 18:00:00,109.0,8.1,61.1,1012.3,1.6,1.1,0.0,6,18,2
2018-02-04 19:00:00,102.9,7.9,63.2,1013.0,1.0,1.1,0.0,6,19,2
2018-02-04 20:00:00,97.6,7.9,64.9,1013.0,1.1,1.1,0.0,6,20,2
2018-02-05 05:00:00,108.3,6.9,66.8,1010.1,1.2,0.0,0.0,0,5,2
2018-02-05 06:00:00,118.8,6.8,65.9,1011.0,1.2,0.0,0.0,0,6,2
2018-02-05 07:00:00,199.4,6.9,63.4,1011.0,6.6,0.0,0.0,0,7,2
2018-02-05 08:00:00,303.6,7.3,60.0,1011.3,110.0,0.0,0.0,0,8,2
2018-02-05 09:00:00,375.8,8.3,55.3,1012.0,274.4,0.0,0.0,0,9,2
2018-02-05 10:00:00,428.6,9.1,53.4,1012.0,421.3,0.0,0.0,0,10,2
2018-02-05 11:00:00,443.0,9.6,53.0,1012.0,525.8,0.0,0.0,0,11,2
2018-02-05 12:00:00,430.5,10.4,45.7,1011.2,569.8,0.0,0.0,0,12,2
2018-02-05 13:00:00,399.5,11.0,40.5,1010.5,571.7,0.0,0.0,0,13,2
2018-02-05 14:00:00,411.0,11.0,39.8,1010.0,508.3,0.0,0.0,0,14,2
2018-02-05 15:00:00,419.9,10.6,46.5,1010.0,390.4,0.0,0.0,0,15,2
2018-02-05 16:00:00,401.9,10.3,50.3,1010.0,228.5,0.0,0.0,0,16,2
2018-02-05 17:00:00,363.4,9.8,54.4,1010.2,63.1,0.0,0.0,0,17,2
2018-02-05 18:00:00,294.5,9.2,58.1,1011.0,1.7,0.0,0.0,0,18,2
2018-02-05 19:00:00,217.8,8.9,58.1,1011.7,0.9,0.0,0.0,0,19,2
2018-02-05 20:00:00,170.5,8.6,55.1,1012.6,0.9,0.0,0.0,0,20,2
2018-02-05 21:00:00,128.0,8.3,51.1,1013.0,0.9,0.0,0.0,0,21,2
2018-02-05 22:00:00,123.5,8.0,50.1,1013.0,0.8,0.0,0.0,0,22,2
2018-02-05 23:00:00,121.5,7.4,53.7,1013.0,0.9,0.0,0.0,0,23,2
2018-02-06 00:00:00,114.4,7.0,54.7,1013.6,0.8,0.0,0.0,1,0,2
2018-02-06 01:00:00,112.6,6.6,56.8,1013.8,0.7,0.0,0.0,1,1,2
2018-02-06 02:00:00,105.0,6.3,47.7,1014.0,0.8,0.0,0.0,1,2,2
2018-02-06 03:00:00,103.4,6.1,43.2,1014.0,0.8,0.0,0.0,1,3,2
2018-02-06 04:00:00,106.3,5.9,42.9,1014.8,0.8,0.0,0.0,1,4,2
2018-02-06 05:00:00,120.8,5.2,45.6,1015.0,0.7,0.0,0.0,1,5,2
2018-02-06 06:00:00,134.4,5.2,50.3,1015.0,0.8,0.0,0.0,1,6,2
2018-02-06 07:00:00,205.6,5.3,58.5,1015.8,7.0,0.0,0.0,1,7,2
2018-02-06 08:00:00,320.7,5.6,56.4,1016.8,115.7,0.0,0.0,1,8,2
2018-02-06 09:00:00,382.5,7.1,41.9,1017.4,286.4,0.0,0.0,1,9,2
2018-02-06 10:00:00,431.6,8.5,29.7,1017.8,440.2,0.0,0.0,1,10,2
2018-02-06 11:00:00,464.3,8.2,34.7,1018.0,547.3,0.0,0.0,1,11,2
2018-02-06 12:00:00,476.6,8.9,33.9,1017.1,599.1,0.0,0.0,1,12,2
2018-02-06 13:00:00,458.3,9.5,30.4,1016.4,582.6,0.0,0.0,1,13,2
2018-02-06 14:00:00,454.9,9.4,29.1,1016.0,406.1,0.0,0.0,1,14,2
2018-02-06 15:00:00,432.4,9.4,38.4,1015.8,324.9,0.0,0.0,1,15,2
2018-02-06 16:00:00,410.5,9.3,45.9,1016.0,197.6,0.0,0.0,1,16,2
2018-02-06 17:00:00,387.7,8.8,49.4,1016.0,38.6,0.0,0.0,1,17,2
2018-02-06 18:00:00,286.3,8.2,54.9,1016.6,1.8,0.0,0.0,1,18,2
2018-02-06 19:00:00,201.2,7.7,58.3,1017.0,0.8,0.0,0.0,1,19,2
2018-02-06 20:00:00,162.3,7.2,61.3,1017.0,1.1,0.0,0.0,1,20,2
2018-02-06 21:00:00,136.4,7.1,61.6,1017.0,1.1,0.0,0.0,1,21,2
2018-02-06 22:00:00,121.3,7.3,59.6,1016.8,1.0,0.0,0.0,1,22,2
2018-02-06 23:00:00,114.5,7.2,59.2,1016.2,1.1,0.0,0.0,1,23,2
2018-02-07 00:00:00,110.4,6.7,59.0,1016.0,0.9,0.0,0.0,2,0,2
2018-02-07 01:00:00,108.4,6.4,54.4,1016.2,0.8,0.0,0.0,2,1,2
2018-02-07 02:00:00,105.8,6.0,53.0,1017.0,0.9,0.0,0.0,2,2,2
2018-02-07 03:00:00,109.1,6.1,50.9,1017.0,0.6,0.0,0.0,2,3,2
2018-02-07 04:00:00,107.2,6.0,50.1,1017.0,0.7,0.0,0.0,2,4,2
2018-02-07 05:00:00,126.2,5.8,50.2,1017.0,0.8,0.0,0.0,2,5,2
2018-02-07 06:00:00,134.8,5.5,50.1,1017.1,0.7,0.0,0.0,2,6,2
2018-02-07 07:00:00,202.8,5.4,49.8,1018.0,7.0,0.0,0.0,2,7,2
2018-02-07 08:00:00,321.8,5.7,49.9,1018.7,113.2,0.0,0.0,2,8,2
2018-02-07 09:00:00,383.8,7.0,46.3,1019.0,286.9,0.0,0.0,2,9,2
2018-02-07 10:00:00,433.5,8.1,41.1,1019.0,424.4,0.0,0.0,2,10,2
2018-02-07 11:00:00,464.6,8.8,41.6,1019.0,546.4,0.0,0.0,2,11,2
2018-02-07 12:00:00,473.9,9.3,39.9,1018.8,597.4,0.0,0.0,2,12,2
2018-02-07 13:00:00,447.7,10.0,35.3,1018.0,590.5,0.0,0.0,2,13,2
2018-02-07 14:00:00,429.2,10.8,31.8,1017.4,528.6,0.0,0.0,2,14,2
2018-02-07 15:00:00,416.6,11.0,31.6,1017.1,357.0,0.0,0.0,2,15,2
2018-02-07 16:00:00,383.9,10.8,39.3,1017.8,246.1,0.0,0.0,2,16,2
2018-02-07 17:00:00,370.0,10.0,44.5,1018.1,73.2,0.0,0.0,2,17,2
2018-02-07 18:00:00,293.8,9.0,52.0,1019.0,2.2,0.0,0.0,2,18,2
2018-02-07 19:00:00,215.5,8.5,54.2,1019.8,0.8,0.0,0.0,2,19,2
2018-02-07 20:00:00,153.3,8.1,55.5,1020.2,0.9,0.0,0.0,2,20,2
2018-02-07 21:00:00,122.2,7.8,54.1,1021.0,0.7,0.0,0.0,2,21,2
2018-02-07 22:00:00,117.7,7.8,47.5,1021.0,0.7,0.0,0.0,2,22,2
2018-02-07 23:00:00,112.6,7.7,42.1,1021.2,0.7,0.0,0.0,2,23,2
2018-02-08 00:00:00,108.5,7.4,40.7,1022.0,0.8,0.0,0.0,3,0,2
2018-02-08 01:00:00,106.7,6.9,41.7,1022.0,0.8,0.0,0.0,3,1,2
2018-02-08 02:00:00,105.1,6.6,42.1,1022.0,0.8,0.0,0.0,3,2,2
2018-02-08 03:00:00,101.0,6.4,43.8,1022.0,0.7,0.0,0.0,3,3,2
2018-02-08 04:00:00,100.0,6.3,42.3,1022.0,0.8,0.0,0.0,3,4,2
2018-02-08 05:00:00,110.3,5.8,44.4,1022.1,0.7,0.0,0.0,3,5,2
2018-02-08 06:00:00,126.0,5.3,48.7,1023.0,0.6,0.0,0.0,3,6,2
2018-02-08 07:00:00,200.8,4.7,57.7,1023.3,8.5,0.0,0.0,3,7,2
2018-02-08 08:00:00,316.8,5.0,56.7,1024.0,124.2,0.0,0.0,3,8,2
2018-02-08 09:00:00,379.5,6.4,44.0,1024.5,293.0,0.0,0.0,3,9,2
2018-02-08 10:00:00,456.4,7.2,40.6,1025.0,334.2,0.0,0.0,3,10,2
2018-02-08 11:00:00,466.6,8.0,36.3,1025.0,559.4,0.0,0.0,3,11,2
2018-02-08 12:00:00,443.5,8.8,36.8,1024.2,587.4,0.0,0.0,3,12,2
2018-02-08 13:00:00,424.4,9.8,33.0,1023.4,580.7,0.0,0.0,3,13,2
2018-02-08 14:00:00,410.8,10.9,28.2,1023.0,570.5,0.0,0.0,3,14,2
2018-02-08 15:00:00,407.9,10.4,27.8,1023.0,401.6,0.0,0.0,3,15,2
2018-02-08 16:00:00,392.0,10.1,29.8,1023.0,246.1,0.0,0.0,3,16,2
2018-02-08 17:00:00,359.7,9.2,37.1,1023.2,77.0,0.0,0.0,3,17,2
2018-02-08 18:00:00,294.7,8.4,45.4,1024.0,2.1,0.0,0.0,3,18,2
2018-02-08 19:00:00,217.2,7.9,47.6,1024.0,0.8,0.0,0.0,3,19,2
2018-02-08 20:00:00,163.5,7.7,49.6,1024.0,0.8,0.0,0.0,3,20,2
2018-02-08 21:00:00,125.6,7.9,51.6,1024.0,0.8,0.0,0.0,3,21,2
2018-02-08 22:00:00,120.7,8.2,56.1,1024.7,0.8,0.0,0.0,3,22,2
2018-02-08 23:00:00,117.8,8.6,57.1,1024.7,0.7,0.0,0.0,3,23,2
2018-02-09 00:00:00,107.4,8.6,58.8,1024.0,0.9,0.0,0.0,4,0,2
2018-02-09 01:00:00,102.1,8.4,60.6,1024.0,0.8,0.0,0.0,4,1,2
2018-02-09 02:00:00,99.9,7.8,66.7,1023.5,2.4,0.2,0.0,4,2,2
2018-02-09 03:00:00,100.0,6.3,81.5,1022.8,1.3,1.0,0.0,4,3,2
2018-02-09 04:00:00,98.8,6.2,89.3,1022.0,0.9,1.3,0.0,4,4,2
2018-02-09 05:00:00,104.5,6.7,90.8,1022.0,1.1,1.5,0.0,4,5,2
2018-02-09 06:00:00,123.7,7.3,91.2,1022.0,0.9,1.7,0.0,4,6,2
2018-02-09 07:00:00,195.3,7.8,91.4,1022.0,2.2,1.8,0.0,4,7,2
2018-02-09 08:00:00,314.4,7.7,91.7,1022.8,31.7,1.9,0.0,4,8,2
2018-02-09 09:00:00,379.0,8.7,91.4,1023.0,78.1,2.0,0.0,4,9,2
2018-02-09 10:00:00,431.7,8.4,90.8,1023.8,121.2,2.0,0.0,4,10,2
2018-02-09 11:00:00,446.5,8.0,90.6,1024.0,171.4,2.0,0.0,4,11,2
2018-02-09 12:00:00,449.7,7.4,91.0,1024.0,176.4,2.0,0.0,4,12,2
2018-02-09 13:00:00,411.1,8.9,87.9,1023.8,357.6,2.0,0.0,4,13,2
2018-02-09 14:00:00,412.7,10.3,81.2,1023.6,422.4,2.0,0.0,4,14,2
2018-02-09 15:00:00,430.9,11.1,76.9,1023.4,263.6,2.0,0.0,4,15,2
2018-02-09 16:00:00,401.9,10.8,76.1,1024.0,140.9,2.0,0.0,4,16,2
2018-02-09 17:00:00,350.8,11.7,63.1,1024.0,82.7,2.0,0.0,4,17,2
2018-02-09 18:00:00,268.6,10.5,67.0,1024.8,2.1,2.0,0.0,4,18,2
2018-02-09 19:00:00,205.6,10.0,69.0,1025.0,1.1,2.0,0.0,4,19,2
2018-02-09 20:00:00,147.6,9.8,71.7,1025.9,1.0,2.0,0.0,4,20,2
2018-02-09 21:00:00,125.7,9.7,72.8,1026.0,0.8,2.0,0.0,4,21,2
2018-02-09 22:00:00,119.2,9.8,71.9,1026.0,1.2,2.0,0.0,4,22,2
2018-02-09 23:00:00,117.5,9.7,70.7,1026.0,1.4,2.0,0.0,4,23,2
2018-02-10 00:00:00,109.9,9.5,69.4,1026.0,1.4,0.0,0.0,5,0,2
2018-02-10 01:00:00,103.1,9.3,70.9,1026.0,1.5,0.0,0.0,5,1,2
2018-02-10 02:00:00,100.7,8.9,69.3,1026.0,1.2,0.0,0.0,5,2,2
2018-02-10 03:00:00,99.4,8.5,68.3,1026.0,1.6,0.0,0.0,5,3,2
2018-02-10 04:00:00,98.2,8.1,67.5,1026.0,1.4,0.0,0.0,5,4,2
2018-02-10 05:00:00,97.4,8.0,64.8,1026.1,1.8,0.0,0.0,5,5,2
2018-02-10 06:00:00,99.6,8.4,59.3,1026.2,1.3,0.0,0.0,5,6,2
2018-02-10 07:00:00,114.4,8.2,63.3,1026.4,7.9,0.0,0.0,5,7,2
2018-02-10 08:00:00,117.0,8.4,60.7,1027.0,93.9,0.0,0.0,5,8,2
2018-02-10 09:00:00,113.1,9.3,57.0,1027.9,300.6,0.0,0.0,5,9,2
2018-02-10 10:00:00,113.7,10.2,55.3,1028.0,455.5,0.0,0.0,5,10,2
2018-02-10 11:00:00,117.6,11.0,49.0,1028.0,558.8,0.0,0.0,5,11,2
2018-02-10 12:00:00,118.9,11.9,46.1,1027.3,612.7,0.0,0.0,5,12,2
2018-02-10 13:00:00,117.2,12.0,46.9,1026.0,612.1,0.0,0.0,5,13,2
2018-02-10 14:00:00,120.5,11.9,47.9,1025.8,548.6,0.0,0.0,5,14,2
2018-02-10 15:00:00,118.3,12.0,48.1,1025.4,385.1,0.0,0.0,5,15,2
2018-02-10 16:00:00,121.6,11.6,50.8,1026.0,200.7,0.0,0.0,5,16,2
2018-02-10 17:00:00,116.1,11.3,54.5,1026.1,79.6,0.0,0.0,5,17,2
2018-02-10 18:00:00,115.4,10.2,63.2,1027.0,2.4,0.0,0.0,5,18,2
2018-02-10 19:00:00,114.0,9.7,68.9,1027.0,1.2,0.0,0.0,5,19,2
2018-02-10 20:00:00,108.3,9.6,69.0,1027.0,1.4,0.0,0.0,5,20,2
2018-02-10 21:00:00,102.7,9.7,68.8,1027.0,1.2,0.0,0.0,5,21,2
2018-02-10 22:00:00,101.7,9.7,71.2,1027.2,1.5,0.0,0.0,5,22,2
2018-02-10 23:00:00,102.4,9.7,73.6,1027.2,1.1,0.0,0.0,5,23,2
2018-02-11 00:00:00,103.2,9.7,71.9,1027.1,1.4,0.0,0.0,6,0,2
2018-02-11 01:00:00,95.8,9.8,72.8,1027.0,1.2,0.0,0.0,6,1,2
2018-02-11 11:00:00,98.5,12.7,85.8,1028.0,182.0,0.2,0.0,6,11,2
2018-02-11 12:00:00,98.9,13.2,81.5,1027.3,255.7,0.3,0.0,6,12,2
2018-02-11 13:00:00,100.8,13.2,79.9,1027.0,150.5,0.3,0.0,6,13,2
2018-02-11 14:00:00,104.1,13.5,76.8,1026.1,179.7,0.3,0.0,6,14,2
2018-02-11 15:00:00,105.9,13.3,77.3,1026.0,97.5,0.3,0.0,6,15,2
2018-02-11 16:00:00,110.0,12.9,79.7,1026.0,64.0,0.3,0.0,6,16,2
2018-02-11 17:00:00,114.2,12.2,82.5,1026.0,16.2,0.3,0.0,6,17,2
2018-02-11 18:00:00,116.6,12.0,80.9,1026.0,2.3,0.3,0.0,6,18,2
2018-02-11 19:00:00,112.6,12.0,79.4,1026.0,1.6,0.3,0.0,6,19,2
2018-02-11 20:00:00,106.9,11.7,81.2,1026.0,1.5,0.3,0.0,6,20,2
2018-02-11 21:00:00,100.9,11.8,82.1,1025.9,1.3,0.3,0.0,6,21,2
2018-02-11 22:00:00,102.8,11.7,82.3,1025.0,1.3,0.3,0.0,6,22,2
2018-02-11 23:00:00,100.7,11.7,84.9,1025.0,1.0,0.3,0.0,6,23,2
2018-02-12 04:00:00,96.4,10.0,85.4,1024.0,1.6,2.7,0.0,0,4,2
2018-02-12 05:00:00,112.0,9.8,82.5,1024.0,1.0,2.7,0.0,0,5,2
2018-02-12 06:00:00,112.6,9.4,72.0,1024.0,1.3,2.7,0.0,0,6,2
2018-02-12 07:00:00,185.1,9.0,65.9,1024.8,11.6,2.7,0.0,0,7,2
2018-02-12 08:00:00,256.3,9.5,58.6,1025.3,143.7,2.7,0.0,0,8,2
2018-02-12 09:00:00,291.3,10.4,45.9,1026.0,314.9,2.7,0.0,0,9,2
2018-02-12 10:00:00,348.7,11.4,40.1,1026.2,465.9,2.7,0.0,0,10,2
2018-02-12 11:00:00,352.6,12.1,36.3,1027.0,574.5,2.7,0.0,0,11,2
2018-02-12 12:00:00,356.8,12.5,35.8,1026.5,624.5,2.7,0.0,0,12,2
2018-02-12 13:00:00,340.4,12.9,37.2,1025.8,576.7,2.7,0.0,0,13,2
2018-02-12 14:00:00,332.5,13.0,35.3,1025.1,544.9,2.7,0.0,0,14,2
2018-02-12 15:00:00,343.4,12.7,40.1,1025.0,432.2,2.7,0.0,0,15,2
2018-02-12 16:00:00,333.2,12.3,41.8,1025.0,263.6,2.7,0.0,0,16,2
2018-02-12 17:00:00,304.9,11.5,47.1,1025.0,86.6,2.7,0.0,0,17,2
2018-02-12 18:00:00,226.3,10.4,53.7,1025.0,3.8,2.7,0.0,0,18,2
2018-02-12 19:00:00,175.3,9.7,60.0,1025.2,1.0,2.7,0.0,0,19,2
2018-02-12 20:00:00,135.4,9.1,62.7,1026.0,1.1,2.7,0.0,0,20,2
2018-02-12 21:00:00,104.5,8.8,62.2,1026.0,1.0,2.7,0.0,0,21,2
2018-02-12 22:00:00,99.0,8.5,63.7,1026.2,0.7,2.7,0.0,0,22,2
